Date,米10年金利,米5年金利,米2年金利,ドル指数,VIX,S&P500,日経225,金,原油
2018-07-12,2.8529999256134033,2.755000114440918,1.9279999732971191,94.80999755859375,12.579999923706055,2798.2900390625,22187.9609375,1245.0,70.33000183105469
2018-07-13,2.8310000896453857,2.7269999980926514,1.9279999732971191,94.75,12.180000305175781,2801.31005859375,22597.349609375,1239.5999755859375,71.01000213623047
2018-07-16,2.8580000400543213,2.753999948501587,1.937999963760376,94.51000213623047,12.829999923706055,2798.429931640625,22597.349609375,1238.0999755859375,68.05999755859375
2018-07-17,2.864000082015991,2.763000011444092,1.975000023841858,94.97000122070312,12.0600004196167,2809.550048828125,22697.359375,1225.699951171875,68.08000183105469
2018-07-18,2.875,2.7679998874664307,1.9600000381469727,95.08000183105469,12.100000381469727,2815.6201171875,22794.189453125,1226.300048828125,68.76000213623047
2018-07-19,2.8469998836517334,2.740000009536743,1.9479999542236328,95.16999816894531,12.869999885559082,2804.489990234375,22764.6796875,1222.4000244140625,69.45999908447266
2018-07-20,2.8949999809265137,2.7679998874664307,1.9329999685287476,94.45999908447266,12.859999656677246,2801.830078125,22697.880859375,1229.5,70.45999908447266
2018-07-23,2.9649999141693115,2.828000068664551,1.9199999570846558,94.66999816894531,12.619999885559082,2806.97998046875,22396.990234375,1224.0,67.88999938964844
2018-07-24,2.9489998817443848,2.818000078201294,1.9600000381469727,94.61000061035156,12.40999984741211,2820.39990234375,22510.48046875,1223.9000244140625,68.5199966430664
2018-07-25,2.936000108718872,2.813999891281128,1.9529999494552612,94.36000061035156,12.289999961853027,2846.070068359375,22614.25,1231.4000244140625,69.30000305175781
2018-07-26,2.9749999046325684,2.8580000400543213,1.9450000524520874,94.75,12.140000343322754,2837.43994140625,22586.869140625,1225.300048828125,69.61000061035156
2018-07-27,2.9600000381469727,2.8459999561309814,1.9450000524520874,94.68000030517578,13.029999732971191,2818.820068359375,22712.75,1222.5999755859375,68.69000244140625
2018-07-30,2.9749999046325684,2.8499999046325684,1.9450000524520874,94.36000061035156,14.260000228881836,2802.60009765625,22544.83984375,1221.300048828125,70.12999725341797
2018-07-31,2.9639999866485596,2.8480000495910645,1.9850000143051147,94.48999786376953,12.829999923706055,2816.2900390625,22553.720703125,1223.699951171875,68.76000213623047
2018-08-01,3.003000020980835,2.875,1.9780000448226929,94.62000274658203,13.149999618530273,2813.360107421875,22746.69921875,1217.9000244140625,67.66000366210938
2018-08-02,2.9860000610351562,2.8529999256134033,1.965000033378601,95.16999816894531,12.1899995803833,2827.219970703125,22512.529296875,1210.5999755859375,68.95999908447266
2018-08-03,2.953000068664551,2.815999984741211,1.9600000381469727,95.13999938964844,11.640000343322754,2840.35009765625,22525.1796875,1214.199951171875,68.48999786376953
2018-08-06,2.937999963760376,2.805999994277954,1.968000054359436,95.36000061035156,11.270000457763672,2850.39990234375,22507.3203125,1208.5999755859375,69.01000213623047
2018-08-07,2.9730000495910645,2.8410000801086426,2.007999897003174,95.22000122070312,10.930000305175781,2858.449951171875,22662.740234375,1209.5999755859375,69.16999816894531
2018-08-08,2.9709999561309814,2.8380000591278076,2.007999897003174,95.0999984741211,10.850000381469727,2857.699951171875,22644.310546875,1212.5999755859375,66.94000244140625
2018-08-09,2.934999942779541,2.812999963760376,2.005000114440918,95.5,11.270000457763672,2853.580078125,22598.390625,1211.9000244140625,66.80999755859375
2018-08-10,2.8570001125335693,2.7300000190734863,2.0,96.36000061035156,13.15999984741211,2833.280029296875,22298.080078125,1211.0999755859375,67.62999725341797
2018-08-13,2.877000093460083,2.746999979019165,1.9950000047683716,96.38999938964844,14.779999732971191,2821.929931640625,21857.4296875,1191.300048828125,67.19999694824219
2018-08-14,2.8949999809265137,2.7669999599456787,2.0329999923706055,96.7300033569336,13.3100004196167,2839.9599609375,22356.080078125,1193.0,67.04000091552734
2018-08-15,2.8519999980926514,2.7239999771118164,2.0199999809265137,96.69999694824219,14.640000343322754,2818.3701171875,22204.220703125,1177.5,65.01000213623047
2018-08-16,2.871000051498413,2.747999906539917,2.015000104904175,96.6500015258789,13.449999809265137,2840.68994140625,22192.0390625,1176.199951171875,65.45999908447266
2018-08-17,2.872999906539917,2.752000093460083,1.9950000047683716,96.0999984741211,12.640000343322754,2850.1298828125,22270.380859375,1176.5,65.91000366210938
2018-08-20,2.822999954223633,2.7019999027252197,1.9930000305175781,95.9000015258789,12.489999771118164,2857.050048828125,22199.0,1186.800048828125,66.43000030517578
2018-08-21,2.8440001010894775,2.7260000705718994,2.0350000858306885,95.26000213623047,12.859999656677246,2862.9599609375,22219.73046875,1192.5999755859375,67.3499984741211
2018-08-22,2.822999954223633,2.7060000896453857,2.0350000858306885,95.1500015258789,12.25,2861.820068359375,22362.55078125,1196.300048828125,67.86000061035156
2018-08-23,2.821000099182129,2.7139999866485596,2.0329999923706055,95.62000274658203,12.40999984741211,2856.97998046875,22410.8203125,1187.0,67.83000183105469
2018-08-24,2.8259999752044678,2.7239999771118164,2.0480000972747803,95.1500015258789,11.989999771118164,2874.68994140625,22601.76953125,1206.300048828125,68.72000122070312
2018-08-27,2.8480000495910645,2.744999885559082,2.059999942779541,94.77999877929688,12.15999984741211,2896.739990234375,22799.640625,1209.0,68.87000274658203
2018-08-28,2.884000062942505,2.7739999294281006,2.078000068664551,94.72000122070312,12.5,2897.52001953125,22813.470703125,1207.4000244140625,68.52999877929688
2018-08-29,2.884000062942505,2.7799999713897705,2.0799999237060547,94.5999984741211,12.25,2914.0400390625,22848.220703125,1204.5,69.51000213623047
2018-08-30,2.859999895095825,2.755000114440918,2.058000087738037,94.72000122070312,13.529999732971191,2901.1298828125,22869.5,1197.699951171875,70.25
2018-08-31,2.8529999256134033,2.734999895095825,2.055000066757202,95.13999938964844,12.859999656677246,2901.52001953125,22865.150390625,1200.300048828125,69.80000305175781
2018-09-03,,,,,,,22707.380859375,,
2018-09-04,2.9019999504089355,2.7750000953674316,2.068000078201294,95.41999816894531,13.15999984741211,2896.719970703125,22696.900390625,1192.699951171875,69.87000274658203
2018-09-05,2.9019999504089355,2.7699999809265137,2.0899999141693115,95.12999725341797,13.90999984741211,2888.60009765625,22580.830078125,1194.9000244140625,68.72000122070312
2018-09-06,2.878999948501587,2.747999906539917,2.0799999237060547,95.0199966430664,14.649999618530273,2878.050048828125,22487.939453125,1197.9000244140625,67.7699966430664
2018-09-07,2.941999912261963,2.822999954223633,2.0880000591278076,95.37000274658203,14.880000114440918,2871.679931640625,22307.060546875,1193.5999755859375,67.75
2018-09-10,2.937000036239624,2.828000068664551,2.0829999446868896,95.1500015258789,14.15999984741211,2877.1298828125,22373.08984375,1193.0,67.54000091552734
2018-09-11,2.9769999980926514,2.86899995803833,2.1080000400543213,95.05999755859375,13.220000267028809,2887.889892578125,22664.689453125,1195.4000244140625,69.25
2018-09-12,2.9630000591278076,2.859999895095825,2.1050000190734863,94.80000305175781,13.140000343322754,2888.919921875,22604.609375,1204.699951171875,70.37000274658203
2018-09-13,2.9630000591278076,2.865999937057495,2.0929999351501465,94.54000091552734,12.369999885559082,2904.179931640625,22821.3203125,1202.0,68.58999633789062
2018-09-14,2.99399995803833,2.8980000019073486,2.1029999256134033,94.9800033569336,12.069999694824219,2904.97998046875,23094.669921875,1195.0,68.98999786376953
2018-09-17,3.000999927520752,2.9019999504089355,2.1080000400543213,94.51000213623047,13.680000305175781,2888.800048828125,,1199.699951171875,68.91000366210938
2018-09-18,3.0480000972747803,2.936000108718872,2.125,94.62000274658203,12.789999961853027,2904.31005859375,23420.5390625,1196.800048828125,69.8499984741211
2018-09-19,3.0829999446868896,2.9600000381469727,2.119999885559082,94.55000305175781,11.75,2907.949951171875,23672.51953125,1202.199951171875,71.12000274658203
2018-09-20,3.078000068664551,2.9619998931884766,2.118000030517578,93.91000366210938,11.800000190734863,2930.75,23674.9296875,1206.199951171875,70.80000305175781
2018-09-21,3.068000078201294,2.9539999961853027,2.122999906539917,94.22000122070312,11.680000305175781,2929.669921875,23869.9296875,1196.199951171875,70.77999877929688
2018-09-24,3.078000068664551,2.9590001106262207,2.122999906539917,94.26000213623047,12.199999809265137,2919.3701171875,,1199.300048828125,72.08000183105469
2018-09-25,3.1019999980926514,2.9830000400543213,2.1679999828338623,94.12999725341797,12.420000076293945,2915.56005859375,23940.259765625,1200.0,72.27999877929688
2018-09-26,3.061000108718872,2.9579999446868896,2.1600000858306885,94.19000244140625,12.890000343322754,2905.969970703125,24033.7890625,1194.0,71.56999969482422
2018-09-27,3.055999994277954,2.9600000381469727,2.140000104904175,95.0,12.40999984741211,2914.0,23796.740234375,1182.300048828125,72.12000274658203
2018-09-28,3.055999994277954,2.947999954223633,2.1500000953674316,95.19000244140625,12.119999885559082,2913.97998046875,24120.0390625,1191.5,73.25
2018-10-01,3.0799999237060547,2.9600000381469727,2.1549999713897705,95.30000305175781,12.0,2924.590087890625,24245.759765625,1187.0999755859375,75.30000305175781
2018-10-02,3.055999994277954,2.944000005722046,2.174999952316284,95.51000213623047,12.050000190734863,2923.429931640625,24270.619140625,1202.4000244140625,75.2300033569336
2018-10-03,3.1610000133514404,3.0239999294281006,2.1700000762939453,95.76000213623047,11.609999656677246,2925.510009765625,24110.9609375,1198.300048828125,76.41000366210938
2018-10-04,3.197000026702881,3.053999900817871,2.1700000762939453,95.75,14.220000267028809,2901.610107421875,23975.619140625,1197.199951171875,74.33000183105469
2018-10-05,3.2249999046325684,3.071000099182129,2.1649999618530273,95.62000274658203,14.819999694824219,2885.570068359375,23783.720703125,1201.199951171875,74.33999633789062
2018-10-08,3.2330000400543213,3.072999954223633,2.1649999618530273,95.7699966430664,15.6899995803833,2884.429931640625,,1184.4000244140625,74.29000091552734
2018-10-09,3.2079999446868896,3.056999921798706,2.184999942779541,95.68000030517578,15.949999809265137,2880.340087890625,23469.390625,1187.199951171875,74.95999908447266
2018-10-10,3.2249999046325684,3.059000015258789,2.2200000286102295,95.51000213623047,22.959999084472656,2785.679931640625,23506.0390625,1189.300048828125,73.16999816894531
2018-10-11,3.132999897003174,2.989000082015991,2.2149999141693115,95.0199966430664,24.979999542236328,2728.3701171875,22590.859375,1223.5,70.97000122070312
2018-10-12,3.1410000324249268,2.99399995803833,2.2179999351501465,95.22000122070312,21.309999465942383,2767.1298828125,22694.66015625,1218.0999755859375,71.33999633789062
2018-10-15,3.1630001068115234,3.0179998874664307,2.2300000190734863,95.06999969482422,21.299999237060547,2750.7900390625,22271.30078125,1226.4000244140625,71.77999877929688
2018-10-16,3.1559998989105225,3.0169999599456787,2.259999990463257,95.05000305175781,17.6200008392334,2809.919921875,22549.240234375,1227.300048828125,71.91999816894531
2018-10-17,3.178999900817871,3.0409998893737793,2.259999990463257,95.58000183105469,17.399999618530273,2809.2099609375,22841.119140625,1223.699951171875,69.75
2018-10-18,3.174999952316284,3.0239999294281006,2.255000114440918,95.9000015258789,20.059999465942383,2768.780029296875,22658.16015625,1226.5,68.6500015258789
2018-10-19,3.197999954223633,3.052000045776367,2.259999990463257,95.70999908447266,19.889999389648438,2767.780029296875,22532.080078125,1225.300048828125,69.12000274658203
2018-10-22,3.196000099182129,3.0480000972747803,2.257999897003174,96.01000213623047,19.639999389648438,2755.8798828125,22614.8203125,1221.199951171875,69.16999816894531
2018-10-23,3.1659998893737793,3.009000062942505,2.2899999618530273,95.95999908447266,20.709999084472656,2740.68994140625,22010.779296875,1233.4000244140625,66.43000030517578
2018-10-24,3.124000072479248,2.9639999866485596,2.2850000858306885,96.43000030517578,25.229999542236328,2656.10009765625,22091.1796875,1227.800048828125,66.81999969482422
2018-10-25,3.135999917984009,2.9800000190734863,2.2799999713897705,96.68000030517578,24.219999313354492,2705.570068359375,21268.73046875,1229.0999755859375,67.33000183105469
2018-10-26,3.0769999027252197,2.9070000648498535,2.2730000019073486,96.36000061035156,24.15999984741211,2658.68994140625,21184.599609375,1232.5,67.58999633789062
2018-10-29,3.0869998931884766,2.9189999103546143,2.259999990463257,96.58000183105469,24.700000762939453,2641.25,21149.80078125,1224.5,67.04000091552734
2018-10-30,3.109999895095825,2.938999891281128,2.2829999923706055,97.01000213623047,23.350000381469727,2682.6298828125,21457.2890625,1222.5999755859375,66.18000030517578
2018-10-31,3.1589999198913574,2.986999988555908,2.2780001163482666,97.12999725341797,21.229999542236328,2711.739990234375,21920.4609375,1212.300048828125,65.30999755859375
2018-11-01,3.1440000534057617,2.9679999351501465,2.2699999809265137,96.27999877929688,19.34000015258789,2740.3701171875,21687.650390625,1236.0,63.689998626708984
2018-11-02,3.2139999866485596,3.0380001068115234,2.2730000019073486,96.54000091552734,19.510000228881836,2723.06005859375,22243.66015625,1230.9000244140625,63.13999938964844
2018-11-05,3.2009999752044678,3.0260000228881836,2.2679998874664307,96.3499984741211,19.959999084472656,2738.31005859375,21898.990234375,1229.800048828125,63.099998474121094
2018-11-06,3.2139999866485596,3.049999952316284,2.309999942779541,96.31999969482422,19.90999984741211,2755.449951171875,22147.75,1223.800048828125,62.209999084472656
2018-11-07,3.2130000591278076,3.061000108718872,2.309999942779541,96.0,16.360000610351562,2813.889892578125,22085.80078125,1226.199951171875,61.66999816894531
2018-11-08,3.2339999675750732,3.0899999141693115,2.302999973297119,96.63999938964844,16.719999313354492,2806.830078125,22486.919921875,1222.9000244140625,60.66999816894531
2018-11-09,3.188999891281128,3.0439999103546143,2.299999952316284,96.91000366210938,17.360000610351562,2781.010009765625,22250.25,1206.4000244140625,60.189998626708984
2018-11-12,3.186000108718872,3.0390000343322754,2.299999952316284,97.54000091552734,20.450000762939453,2726.219970703125,22269.880859375,1201.300048828125,59.93000030517578
2018-11-13,3.1449999809265137,2.986999988555908,2.2950000762939453,97.30000305175781,20.020000457763672,2722.179931640625,21810.51953125,1199.199951171875,55.689998626708984
2018-11-14,3.119999885559082,2.9519999027252197,2.325000047683716,96.80000305175781,21.25,2701.580078125,21846.48046875,1207.9000244140625,56.25
2018-11-15,3.118000030517578,2.944999933242798,2.309999942779541,96.93000030517578,19.979999542236328,2730.199951171875,21803.619140625,1212.800048828125,56.459999084472656
2018-11-16,3.0739998817443848,2.8940000534057617,2.299999952316284,96.47000122070312,18.139999389648438,2736.27001953125,21680.33984375,1220.800048828125,56.459999084472656
2018-11-19,3.056999921798706,2.865999937057495,2.299999952316284,96.19000244140625,20.100000381469727,2690.72998046875,21821.16015625,1223.0999755859375,56.7599983215332
2018-11-20,3.0480000972747803,2.869999885559082,2.3350000381469727,96.80999755859375,22.479999542236328,2641.889892578125,21583.119140625,1219.0,53.43000030517578
2018-11-21,3.061000108718872,2.890000104904175,2.3499999046325684,96.70999908447266,20.799999237060547,2649.929931640625,21507.5390625,1225.800048828125,54.630001068115234
2018-11-22,,,,,,,21646.55078125,,
2018-11-23,3.053999900817871,2.880000114440918,2.3480000495910645,96.91999816894531,21.520000457763672,2632.56005859375,,1221.0,50.41999816894531
2018-11-26,3.072000026702881,2.9000000953674316,2.3429999351501465,97.06999969482422,18.899999618530273,2673.449951171875,21812.0,1220.199951171875,51.630001068115234
2018-11-27,3.055000066757202,2.884999990463257,2.3529999256134033,97.37000274658203,19.020000457763672,2682.169921875,21952.400390625,1211.199951171875,51.560001373291016
2018-11-28,3.0439999103546143,2.8559999465942383,2.3350000381469727,96.79000091552734,18.489999771118164,2743.7900390625,22177.01953125,1221.4000244140625,50.290000915527344
2018-11-29,3.0350000858306885,2.8550000190734863,2.309999942779541,96.77999877929688,18.790000915527344,2737.800048828125,22262.599609375,1224.0999755859375,51.45000076293945
2018-11-30,3.013000011444092,2.8450000286102295,2.308000087738037,97.2699966430664,18.06999969482422,2760.169921875,22351.060546875,1220.199951171875,50.93000030517578
2018-12-03,2.992000102996826,2.8389999866485596,2.2880001068115234,97.04000091552734,16.440000534057617,2790.3701171875,22574.759765625,1233.9000244140625,52.95000076293945
2018-12-04,2.9240000247955322,2.7990000247955322,2.365000009536743,96.97000122070312,20.739999771118164,2700.06005859375,22036.05078125,1241.0999755859375,53.25
2018-12-05,,,,,,,21919.330078125,,
2018-12-06,2.875999927520752,2.747999906539917,2.3529999256134033,96.80999755859375,21.190000534057617,2695.949951171875,21501.619140625,1238.0999755859375,51.4900016784668
2018-12-07,2.8499999046325684,2.696000099182129,2.3399999141693115,96.51000213623047,23.229999542236328,2633.080078125,21678.6796875,1246.800048828125,52.61000061035156
2018-12-10,2.8559999465942383,2.7090001106262207,2.3299999237060547,97.22000122070312,22.639999389648438,2637.719970703125,21219.5,1243.699951171875,51.0
2018-12-11,2.878999948501587,2.744999885559082,2.369999885559082,97.38999938964844,21.760000228881836,2636.780029296875,21148.01953125,1241.9000244140625,51.650001525878906
2018-12-12,2.9059998989105225,2.765000104904175,2.375,97.04000091552734,21.459999084472656,2651.070068359375,21602.75,1244.4000244140625,51.150001525878906
2018-12-13,2.9110000133514404,2.75600004196167,2.36299991607666,97.05999755859375,20.649999618530273,2650.5400390625,21816.189453125,1242.699951171875,52.58000183105469
2018-12-14,2.8910000324249268,2.7290000915527344,2.368000030517578,97.44000244140625,21.6299991607666,2599.949951171875,21374.830078125,1237.0,51.20000076293945
2018-12-17,2.8570001125335693,2.693000078201294,2.3399999141693115,97.0999984741211,24.520000457763672,2545.93994140625,21506.880859375,1247.4000244140625,49.880001068115234
2018-12-18,2.825000047683716,2.6559998989105225,2.328000068664551,97.13999938964844,25.579999923706055,2546.159912109375,21115.44921875,1249.199951171875,46.2400016784668
2018-12-19,2.7780001163482666,2.627000093460083,2.3380000591278076,97.04000091552734,25.579999923706055,2506.9599609375,20987.919921875,1252.0999755859375,47.20000076293945
2018-12-20,2.7890000343322754,2.6530001163482666,2.3350000381469727,96.27999877929688,28.3799991607666,2467.419921875,20392.580078125,1263.5999755859375,45.880001068115234
2018-12-21,2.7920000553131104,2.6419999599456787,2.3299999237060547,96.95999908447266,30.110000610351562,2416.6201171875,20166.189453125,1253.800048828125,45.59000015258789
2018-12-24,2.749000072479248,2.5810000896453857,2.3329999446868896,96.55000305175781,36.06999969482422,2351.10009765625,,1267.5,42.529998779296875
2018-12-25,,,,,,,19155.740234375,,
2018-12-26,2.796999931335449,2.63700008392334,2.380000114440918,97.05000305175781,30.40999984741211,2467.699951171875,19327.060546875,1269.199951171875,46.220001220703125
2018-12-27,2.743000030517578,2.5899999141693115,2.3480000495910645,96.4800033569336,29.959999084472656,2488.830078125,20077.619140625,1277.300048828125,44.61000061035156
2018-12-28,2.7360000610351562,2.572999954223633,2.328000068664551,96.38999938964844,28.34000015258789,2485.739990234375,20014.76953125,1279.9000244140625,45.33000183105469
2018-12-31,2.686000108718872,2.509999990463257,2.299999952316284,96.16999816894531,25.420000076293945,2506.85009765625,,1278.300048828125,45.40999984741211
2019-01-02,2.6610000133514404,2.503000020980835,2.365000009536743,96.81999969482422,23.219999313354492,2510.030029296875,,1281.0,46.540000915527344
2019-01-03,2.553999900817871,2.368000030517578,2.3550000190734863,96.30999755859375,25.450000762939453,2447.889892578125,,1291.800048828125,47.09000015258789
2019-01-04,2.6589999198913574,2.4820001125335693,2.3580000400543213,96.19000244140625,21.3799991607666,2531.93994140625,19561.9609375,1282.699951171875,47.959999084472656
2019-01-07,2.681999921798706,2.5190000534057617,2.3529999256134033,95.70999908447266,21.399999618530273,2549.68994140625,20038.970703125,1286.800048828125,48.52000045776367
2019-01-08,2.7160000801086426,2.571000099182129,2.4000000953674316,95.9000015258789,20.469999313354492,2574.409912109375,20204.0390625,1283.199951171875,49.779998779296875
2019-01-09,2.7279999256134033,2.559000015258789,2.390000104904175,95.22000122070312,19.979999542236328,2584.9599609375,20427.060546875,1289.300048828125,52.36000061035156
2019-01-10,2.7309999465942383,2.559000015258789,2.375,95.54000091552734,19.5,2596.639892578125,20163.80078125,1284.699951171875,52.59000015258789
2019-01-11,2.7009999752044678,2.5250000953674316,2.369999885559082,95.66999816894531,18.190000534057617,2596.260009765625,20359.69921875,1287.0999755859375,51.59000015258789
2019-01-14,2.7100000381469727,2.5290000438690186,2.359999895095825,95.58999633789062,19.06999969482422,2582.610107421875,,1289.0999755859375,50.5099983215332
2019-01-15,2.7109999656677246,2.5269999504089355,2.382999897003174,95.97000122070312,18.600000381469727,2610.300048828125,20555.2890625,1286.199951171875,52.11000061035156
2019-01-16,2.7309999465942383,2.546999931335449,2.36299991607666,96.05999755859375,19.040000915527344,2616.10009765625,20442.75,1291.5999755859375,52.310001373291016
2019-01-17,2.749000072479248,2.571000099182129,2.3550000190734863,96.06999969482422,18.059999465942383,2635.9599609375,20402.26953125,1291.0,52.06999969482422
2019-01-18,2.7839999198913574,2.618000030517578,2.3480000495910645,96.33999633789062,17.799999237060547,2670.7099609375,20666.0703125,1281.300048828125,53.79999923706055
2019-01-21,,,,,,,20719.330078125,,
2019-01-22,2.7300000190734863,2.566999912261963,2.3450000286102295,96.30000305175781,20.799999237060547,2632.89990234375,20622.91015625,1282.5,52.56999969482422
2019-01-23,2.755000114440918,2.5910000801086426,2.3529999256134033,96.12000274658203,19.520000457763672,2638.699951171875,20593.720703125,1283.0999755859375,52.619998931884766
2019-01-24,2.7119998931884766,2.546999931335449,2.305000066757202,96.5999984741211,18.889999389648438,2642.330078125,20574.630859375,1279.0999755859375,53.130001068115234
2019-01-25,2.753000020980835,2.5889999866485596,2.328000068664551,95.79000091552734,17.420000076293945,2664.760009765625,20773.560546875,1297.4000244140625,53.689998626708984
2019-01-28,2.74399995803833,2.5810000896453857,2.3329999446868896,95.75,18.8700008392334,2643.85009765625,20649.0,1302.4000244140625,51.9900016784668
2019-01-29,2.7119998931884766,2.546999931335449,2.365000009536743,95.81999969482422,19.1299991607666,2640.0,20664.640625,1308.199951171875,53.310001373291016
2019-01-30,2.694999933242798,2.503000020980835,2.365000009536743,95.33999633789062,17.65999984741211,2681.050048828125,20556.5390625,1309.9000244140625,54.22999954223633
2019-01-31,2.634999990463257,2.440000057220459,2.3399999141693115,95.58000183105469,16.56999969482422,2704.10009765625,20773.490234375,1319.699951171875,53.790000915527344
2019-02-01,2.690999984741211,2.507999897003174,2.3399999141693115,95.58000183105469,16.139999389648438,2706.530029296875,20788.390625,1316.9000244140625,55.2599983215332
2019-02-04,2.7239999771118164,2.5350000858306885,2.3350000381469727,95.8499984741211,15.729999542236328,2724.8701171875,20883.76953125,1314.300048828125,54.560001373291016
2019-02-05,2.7019999027252197,2.513000011444092,2.365000009536743,96.0999984741211,15.569999694824219,2737.699951171875,20844.44921875,1314.199951171875,53.65999984741211
2019-02-06,2.7019999027252197,2.507999897003174,2.365000009536743,96.41999816894531,15.380000114440918,2731.610107421875,20874.060546875,1309.5,54.0099983215332
2019-02-07,2.6519999504089355,2.4579999446868896,2.3550000190734863,96.51000213623047,16.3700008392334,2706.050048828125,20751.279296875,1309.4000244140625,52.63999938964844
2019-02-08,2.631999969482422,2.440999984741211,2.365000009536743,96.63999938964844,15.720000267028809,2707.8798828125,20333.169921875,1313.699951171875,52.720001220703125
2019-02-11,2.6610000133514404,2.4749999046325684,2.375,97.05999755859375,15.970000267028809,2709.800048828125,,1307.0,52.40999984741211
2019-02-12,2.684000015258789,2.492000102996826,2.378000020980835,96.70999908447266,15.430000305175781,2744.72998046875,20864.2109375,1309.199951171875,53.099998474121094
2019-02-13,2.7079999446868896,2.5269999504089355,2.372999906539917,97.12999725341797,15.649999618530273,2753.030029296875,21144.48046875,1310.800048828125,53.900001525878906
2019-02-14,2.6570000648498535,2.4730000495910645,2.372999906539917,96.9800033569336,16.219999313354492,2745.72998046875,21139.7109375,1309.800048828125,54.40999984741211
2019-02-15,2.6659998893737793,2.494999885559082,2.369999885559082,96.91999816894531,14.90999984741211,2775.60009765625,20900.630859375,1318.0999755859375,55.59000015258789
2019-02-18,,,,,,,21281.849609375,,
2019-02-19,2.6470000743865967,2.4700000286102295,2.372999906539917,96.5199966430664,14.880000114440918,2779.760009765625,21302.650390625,1340.0999755859375,56.09000015258789
2019-02-20,2.6540000438690186,2.4749999046325684,2.382999897003174,96.44999694824219,14.020000457763672,2784.699951171875,21431.490234375,1343.300048828125,56.91999816894531
2019-02-21,2.687999963760376,2.507999897003174,2.3949999809265137,96.61000061035156,14.460000038146973,2774.8798828125,21464.23046875,1323.5,56.959999084472656
2019-02-22,2.6549999713897705,2.4679999351501465,2.3929998874664307,96.51000213623047,13.510000228881836,2792.669921875,21425.509765625,1329.199951171875,57.2599983215332
2019-02-25,2.6730000972747803,2.4860000610351562,2.3929998874664307,96.41000366210938,14.850000381469727,2796.110107421875,21528.23046875,1325.9000244140625,55.47999954223633
2019-02-26,2.635999917984009,2.443000078201294,2.4000000953674316,96.0,15.170000076293945,2793.89990234375,21449.390625,1325.0999755859375,55.5
2019-02-27,2.693000078201294,2.490000009536743,2.3929998874664307,96.1500015258789,14.699999809265137,2792.3798828125,21556.509765625,1317.699951171875,56.939998626708984
2019-02-28,2.7109999656677246,2.509000062942505,2.382999897003174,96.16000366210938,14.779999732971191,2784.489990234375,21385.16015625,1312.800048828125,57.220001220703125
2019-03-01,2.755000114440918,2.555999994277954,2.378000020980835,96.52999877929688,13.569999694824219,2803.68994140625,21602.689453125,1296.4000244140625,55.79999923706055
2019-03-04,2.7219998836517334,2.5309998989105225,2.375,96.68000030517578,14.630000114440918,2792.81005859375,21822.0390625,1284.800048828125,56.59000015258789
2019-03-05,2.7219998836517334,2.5329999923706055,2.4000000953674316,96.8499984741211,14.739999771118164,2789.64990234375,21726.279296875,1282.0,56.560001373291016
2019-03-06,2.691999912261963,2.496999979019165,2.4049999713897705,96.87000274658203,15.739999771118164,2771.449951171875,21596.810546875,1284.9000244140625,56.220001220703125
2019-03-07,2.635999917984009,2.434999942779541,2.3949999809265137,97.66999816894531,16.59000015258789,2748.929931640625,21456.009765625,1283.800048828125,56.65999984741211
2019-03-08,2.625,2.424999952316284,2.3929998874664307,97.37000274658203,16.049999237060547,2743.070068359375,21025.560546875,1297.0,56.06999969482422
2019-03-11,2.6429998874664307,2.440000057220459,2.380000114440918,97.22000122070312,14.329999923706055,2783.300048828125,21125.08984375,1288.800048828125,56.790000915527344
2019-03-12,2.6050000190734863,2.4140000343322754,2.3949999809265137,96.94000244140625,13.770000457763672,2791.52001953125,21503.689453125,1296.300048828125,56.869998931884766
2019-03-13,2.6110000610351562,2.4140000343322754,2.388000011444092,96.55000305175781,13.40999984741211,2810.919921875,21290.240234375,1307.5,58.2599983215332
2019-03-14,2.630000114440918,2.430000066757202,2.388000011444092,96.79000091552734,13.5,2808.47998046875,21287.01953125,1293.4000244140625,58.61000061035156
2019-03-15,2.5929999351501465,2.4000000953674316,2.388000011444092,96.5999984741211,12.880000114440918,2822.47998046875,21450.849609375,1301.800048828125,58.52000045776367
2019-03-18,2.6019999980926514,2.4140000343322754,2.384999990463257,96.5199966430664,13.100000381469727,2832.93994140625,21584.5,1300.300048828125,59.09000015258789
2019-03-19,2.614000082015991,2.424999952316284,2.4049999713897705,96.37999725341797,13.5600004196167,2832.570068359375,21566.849609375,1305.0,59.029998779296875
2019-03-20,2.5350000858306885,2.3350000381469727,2.4079999923706055,95.76000213623047,13.90999984741211,2824.22998046875,21608.919921875,1300.5,59.83000183105469
2019-03-21,2.5369999408721924,2.3410000801086426,2.4079999923706055,96.5,13.630000114440918,2854.8798828125,,1306.0999755859375,59.97999954223633
2019-03-22,2.4549999237060547,2.255000114440918,2.3980000019073486,96.6500015258789,16.479999542236328,2800.7099609375,21627.33984375,1311.5999755859375,59.040000915527344
2019-03-25,2.4200000762939453,2.2019999027252197,2.390000104904175,96.56999969482422,16.329999923706055,2798.360107421875,20977.109375,1321.9000244140625,58.81999969482422
2019-03-26,2.4140000343322754,2.193000078201294,2.4049999713897705,96.73999786376953,14.680000305175781,2818.4599609375,21428.390625,1314.300048828125,59.939998626708984
